Address,ID(Google),Latitude,Longitude,Name,Price_Level(Google),Rating(Google),Zip
"9828 Great Hills Trail #650, Austin, TX 78759, USA",4ce50257ef032506d4e9c109f8ade04e99239e36,30.395688,-97.747197,la Madeleine French Bakery & Café,2.0,4.1,78759
"3120 Palm Way #150, Austin, TX 78758, USA",33d7b19918200c6e3cda86073c8daaa5ff19f510,30.4029666,-97.7214036,Toulouse Domain,2.0,4.5,78758
"13000 I-35 #600, Austin, TX 78753, USA",70c35a7f16bc464ff76854875104d3d54f2c7579,30.4120248,-97.67587400000001,French Quarter Grille,2.0,4.6,78753
"509 Hearn St, Austin, TX 78703, USA",543c7c7714b982c9933ba52bdaf265077870f3e8,30.2789376,-97.7726218,Fabi + Rosi,2.0,4.7,78703
"2323 S Lamar Blvd, Austin, TX 78704, USA",eb14e56ee854f8b28f6e9cde4ca7ebe1d1d43a65,30.2468153,-97.7767178,French Tex Cuisine,0.0,3.8,78704
"10515 N. Mopac Expy. NB, Austin, TX 78758, United States",7d05a62619daa7ddd8b26167fa262db5d5d0d7b1,30.3858728,-97.73429,Mimi's Cafe,2.0,3.9,78758
"12613 Galleria Pkwy, Bee Cave, TX 78738, USA",d3a09429e9ef88ebbb677de409cbe0cb3e4553fe,30.306859,-97.9382097,Mimi's Cafe,2.0,3.6,78738
"2900 Rio Grande St, Austin, TX 78705, USA",a6ceb0c9f5ab9295b1effc98431c98e5dc54b529,30.2961344,-97.7440697,Texas French Bread,2.0,4.3,78705
"504 Trinity St, Austin, TX 78701, USA",55559b322cab8a2eec450c2c31d69c83a053d211,30.2666002,-97.73967139999999,Old Pecan Street Cafe,0.0,4.2,78701
"101-153 W 3rd St, Austin, TX 78701, USA",f3d572f8f1e31169a9b725c13a6ef9a5f73709ab,30.2652143,-97.7439698,French Food trailer,0.0,0.0,78701
"1204 W Lynn St, Austin, TX 78703, USA",c788965846671011efb94c299626b90e2b1ba256,30.280423,-97.75911459999999,Jeffrey's,3.0,4.3,78703
"1014 N Lamar Blvd, Austin, TX 78703, USA",7f1ae4798e54595a4dd1cc20e9c5baa1a544b1eb,30.2757662,-97.7524833,Wink,3.0,4.3,78703
"2304 Lake Austin Blvd, Austin, TX 78703, USA",e20cd08b659050cfe07943b4792422483730c3e3,30.2780074,-97.7716588,Magnolia Cafe,2.0,4.3,78703
"2608 W 7th St, Austin, TX 78703, USA",5cbbcd9851f7021c65f23e10800f07d4e91e6d1a,30.2828118,-97.77566790000002,Maudie's Cafe,2.0,4.0,78703
"107 E Hopkins St, San Marcos, TX 78666, USA",fdebd0d7c904ee7d685473aa4049887db446e9a4,29.8833403,-97.94120509999999,Blue Dahlia Bistro,0.0,4.6,78666
"1000 W Lynn St, Austin, TX 78703, USA",62b83987eb0f7dd7b728188a2998d7b11db72cbd,30.2793876,-97.7600875,Galaxy Cafe,1.0,4.3,78703
"1213 W Lynn St, Austin, TX 78703, USA",9127aa83a1083fa33cb3bffc8301ad0e5fb5466a,30.2805885,-97.7585196,Cipollina,2.0,4.2,78703
"1200 W 6th St, Austin, TX 78703, USA",d3fa84be5e4f1aac69ff4da1019f759731492549,30.27321,-97.7572679,Café Josie,3.0,4.4,78703
"1503 W 35th St, Austin, TX 78703, USA",f7792ad624498e68ff649fd5c1d21d48c72b5c5a,30.30606449999999,-97.7497685,Tiny Boxwoods Austin,2.0,4.4,78703
"600 N Lamar Blvd, Austin, TX 78703, USA",f437bc994aebf94277cab3ca0c57c50dec90c632,30.271964,-97.75426,24 Diner,2.0,4.3,78703
"1611 W 5th St #175, Austin, TX 78703, USA",010590c588869cddaf189d8b943e4965ff94b2b3,30.2736923,-97.763685,Lucky's Puccias,1.0,4.7,78703
"3411 Glenview Ave, Austin, TX 78703, USA",b52b01a26371565dd3c1b6471bd75e9d0018fda0,30.307261,-97.751117,Olive & June,0.0,4.3,78703
"1110 W 6th St, Austin, TX 78703, USA",34ff2538385f0def97a86cf4f1d8643dc5b9fac2,30.2726058,-97.7560511,Z'Tejas,0.0,4.0,78703
"626 N Lamar Blvd, Austin, TX 78703, USA",b493e30ecf74b8e2e27cfbed0893f9c5fd776b80,30.2725823,-97.7536696,Counter Cafe,2.0,4.4,78703
"1624 W 5th St, Austin, TX 78703, USA",5463e62622f8625946cd4bc1ce01ad75ada409c8,30.2749658,-97.76460200000001,El Arroyo,2.0,3.8,78703
"1401 W 6th St, Austin, TX 78703, USA",a9c294ff31699c1a78526692bad8ee8fe5d8b579,30.2738148,-97.760419,Nightcap,3.0,4.4,78703
"1115 W Lynn St, Austin, TX 78703, USA",bd8b5b332c0870eac7fd1d77571d233d7ad276e8,30.279978,-97.759069,Nau's Enfield Drug,1.0,4.2,78703
"507 Pressler St, Austin, TX 78703, USA",a522576d0abce0195adecb5413b16fd246f8c4c1,30.2728079,-97.7606053,TNT Tacos and Tequila,0.0,4.1,78703
"909 N Lamar Blvd, Austin, TX 78703, USA",57be21a7b9a9f1592c25af614d7367e7723f479b,30.2742337,-97.75231509999999,Shoal Creek Saloon,2.0,4.2,78703
"3110 Windsor Rd, Austin, TX 78703, USA",ebbed199c917a2799ab49d9d448bc0bc575c6596,30.2967355,-97.767646,The Beer Plant,2.0,4.6,78703
"807 W 6th St, Austin, TX 78703, USA",3ece3985268975052c6ce7ba4261f4271ef795b5,30.27029,-97.75117949999999,Hut's Hamburgers,1.0,4.2,78703
"3825 Lake Austin Blvd, Austin, TX 78703, USA",089c479b0873d939fccceb07479af54e6816e7b6,30.2946928,-97.7844186,Hula Hut,2.0,4.1,78703
"817 W 5th St, Austin, TX 78703, USA",b02c02026510255d803e425da0ecbac27bfdf5df,30.26950149999999,-97.7529228,Austin's Habibi,1.0,4.0,78703
"2401 Lake Austin Blvd, Austin, TX 78703, USA",6205787f842849458894efdfb03c2fa408de4d33,30.27788439999999,-97.7729907,68 Degrees Kitchen,2.0,4.2,78703
"817 W 5th St, Austin, TX 78703, USA",222a78830f60a1fa777808f309ea11a127cfbfce,30.2695275,-97.7527164,Super Burrito,1.0,3.8,78703
"1600 S Congress Ave, Austin, TX 78704, USA",016072d455aa671066ace4bc6c5e393de65db5dc,30.2479233,-97.75063569999999,South Congress Cafe,0.0,4.4,78704
"1100 S Lamar Blvd #2140, Austin, TX 78704, USA",73ff6bf18351136abad9fb902adebd4d5fbf1804,30.256063,-97.7629549,VOX Table,3.0,4.5,78704
"5493 Brodie Ln, Austin, TX 78745, USA",71218a103aa3e465cc6cdc8ff04eeaf53bcfd235,30.2295596,-97.819465,la Madeleine French Bakery & Café,0.0,4.2,78745
"1201 Barbara Jordan Blvd., Building 11, Austin, TX 78723, United States",df5bd024db491645f4f55874cdda08398ab07290,30.306327,-97.70909700000001,la Madeleine French Bakery & Café,0.0,4.2,78723
"2307 Hancock Dr, Austin, TX 78756, USA",da676b2216c6e1d0cbe7477520bec371c94d9137,30.3245151,-97.74367559999999,epicerie,2.0,4.4,78756
"7913 Finch Trail, Austin, TX 78745, USA",18b52159f7f8ddb78a0b399c1168d4de77713fb9,30.198,-97.82392879999999,French Tex Cuisine,0.0,0.0,78745
"3003 S Lamar Blvd, Austin, TX 78704, USA",e09c8023e82ff64dea088ae4c41a3939afb218b2,30.242292,-97.783233,Kerbey Lane Cafe,1.0,4.3,78704
"404 S Lamar Blvd, Austin, TX 78704, USA",ed2a4dd43f29c741bfdc2a1e32dedd15495bdf44,30.261603,-97.75857599999999,P. Terry's Burger Stand,1.0,4.3,78704
"14028 US-183 #230, Austin, TX 78717, USA",0601908a5405abb9a295494c87befba8a516caf6,30.4760647,-97.8037124,la Madeleine French Bakery & Café,0.0,4.1,78717
"4206 Duval St, Austin, TX 78751, USA",3cc4658d8ffe74b4a0a248b093638a76562af64f,30.3042035,-97.72666629999999,Hyde Park Bar & Grill,0.0,4.2,78751
"1500 Barton Springs Rd, Austin, TX 78704, USA",03f0c8d509e440f1240bf813702967d6eeebcaf0,30.2618488,-97.7600677,Juliet Italian Kitchen,3.0,4.3,78704
"1807 S 1st St, Austin, TX 78704, USA",2d9378243bcd8f72266c787a24c1a6c14a78c4a0,30.2468497,-97.7558562,LENOIR,4.0,4.5,78704
"515 Congress Ave #130, Austin, TX 78701, USA",a4a2966c7298bb435826a644accacf99d7bce563,30.2678324,-97.7424826,P. Terry's Burger Stand,0.0,4.4,78701
"1800 E Oltorf St, Austin, TX 78741, USA",3e3b156e3046c249369b668216a0b2155d7f5eeb,30.23228569999999,-97.73630740000002,P. Terry's Burger Stand,0.0,4.4,78741
"5406 Balcones Dr, Austin, TX 78731, USA",54b382863647e1b30d4857d0bfef6f75c2e492a1,30.336684,-97.7579629,Chez Zee American Bistro,3.0,4.2,78731
"2043 S Lamar Blvd, Austin, TX 78704, USA",6bcd0b61da13b41421b011c0bd0c098ac8c6ba1e,30.2482937,-97.76936479999999,Lucy's on the Fly,1.0,4.1,78704
"2218 College Ave, Austin, TX 78704, USA",1de0d3e2f104f68ebd129f7681080988a708e8d8,30.24051799999999,-97.753444,Lucy's Fried Chicken,2.0,4.3,78704
"4308 Manchaca Rd, Austin, TX 78704, USA",959f33c3019a16d4225ebfa166d6bae400cf55fd,30.2307704,-97.78826769999999,Dan's Hamburgers,1.0,4.6,78704
"1920 S Congress Ave, Austin, TX 78704, USA",576903b6cd5a750bc5d5547b91783798758924fd,30.244473,-97.7519487,Magnolia Cafe,1.0,4.3,78704
"1716 S Congress Ave, Austin, TX 78704, USA",ef7161b203bf45531aad4c3ba3cf6c0ad1aa0f32,30.2464881,-97.7511725,Auguste & Marcel Wine Bar,1.0,4.3,78704
"3303 N Lamar Blvd, Austin, TX 78705, USA",bd3ab02e1985232fae1d969ca43f463acd3215fe,30.3017534,-97.7449942,P. Terry's Burger Stand,1.0,4.4,78705
"1603 S Congress Ave, Austin, TX 78704, USA",17111c784f3abbab871744b8f34d13361520a351,30.247731,-97.75015599999999,Central Standard,3.0,4.3,78704
"801 South Lamar￼ ￼Boulevard, Austin, TX 78704, USA",d406336bcb87fa68ff9203fcda2821759b1ead61,30.2575138,-97.75977130000001,Uchi,3.0,4.6,78704
"1722 S Congress Ave, Austin, TX 78704, USA",27fe3bd2db86c84228e2f78e4b59d6b83d31fde3,30.2462863,-97.751199,June's,2.0,4.4,78704
"4228 W William Cannon Dr, Austin, TX 78749, USA",4435f1fdc9788e31ae7c1b765c9d45194052fabb,30.222425,-97.83826099999999,P. Terry's Burger Stand,1.0,4.4,78749
"2201 College Ave, Austin, TX 78704, USA",08e9dee5b7af60317928b1dfa3da6c70d72f4a7f,30.241289,-97.7520641,Vinaigrette,2.0,4.4,78704
"1603 S Congress Ave, Austin, TX 78704, USA",36d503cfba90a0580b639dce0cb2fb11ed90badc,30.247111,-97.750424,Café No Sé,2.0,4.1,78704
"1610 S Congress Ave, Austin, TX 78704, USA",817b8afbef0592346b4bbb72a41f55d9666f1470,30.2473888,-97.7507871,Vespaio,3.0,4.5,78704
"301 W Riverside Dr, Austin, TX 78704, USA",e026cc49b1e6cec3645fe882eabee97c437f4c96,30.2583879,-97.7485076,Threadgill's,2.0,3.7,78704
"615 S. Lamar, Austin, TX 78704, USA",463527e304c033e9a1bd710473bbe8ee50f8c759,30.2586638,-97.7588847,Eberly,2.0,4.4,78704
"3300 Bee Caves Rd, Austin, TX 78746, USA",283fd5caa79ad69a787d7559a82cfb26de0efc1f,30.275189,-97.8005419,Jason's Deli,0.0,4.3,78746
"2901 S Lamar Blvd, Austin, TX 78704, USA",733e212ff8525171985950bec52fb33043af144d,30.2430615,-97.78236129999999,Phil's Icehouse,1.0,4.4,78704
"4101 Guadalupe St, Austin, TX 78751, USA",5274f4fbef362721a865aa1c973ba202889f5a08,30.3064538,-97.7356334,New World Deli,0.0,4.4,78751
"5201 Airport Blvd, Austin, TX 78751, USA",64c9c95ff0cdce0f77df54a990a1a1baca9663f4,30.313105,-97.7147533,Sala and Betty,2.0,4.5,78751
"1608 Barton Springs Rd, Austin, TX 78704, USA",0da2cda252b25990ddf3f07e08a9fae8c56c6967,30.262408,-97.761731,Austin Java,2.0,4.0,78704
"1624 Barton Springs Rd, Austin, TX 78704, USA",932f4861c796c7c8b7dce62e82cd3414441507b3,30.2627887,-97.7620263,Shady Grove,1.0,4.1,78704
"3010 S Lamar Blvd, Austin, TX 78704, USA",bba9bb6eb1f48f14e7f57a49ab2b46c83fb3b4db,30.2429481,-97.78389299999999,Wholly Cow Burgers,0.0,4.4,78704
"7701 Broadway St # 20, San Antonio, TX 78209, USA",e1324b2b4cc3acaa8984a51ed8414f7a2b676957,29.4999263,-98.4674106,Frederick's Restaurant,3.0,4.4,78209
"3421 W William Cannon Dr #127, Austin, TX 78745, USA",fd7505df944d5ba60e93223988d9672cd0ea4763,30.2126548,-97.83034710000001,Cafe Malta,2.0,4.3,78745
"3600 Presidential Blvd, Austin, TX 78719, USA",f40674f73f6cfda9cca1443c4febb98809298e8f,30.201817,-97.6678979,Salt Lick,2.0,4.0,78719
"4140 E 12th St, Austin, TX 78721, USA",8b83f519d865b54f13b24a70b94f0beb5075be7d,30.279217,-97.687117,Country Boyz Fixins LLC,1.0,4.5,78721
"3210 E Martin Luther King Jr Blvd, Austin, TX 78721, USA",b891b5326b9aaef3f1ab2202fe3440ab96c9966b,30.28310189999999,-97.7029395,Whataburger,1.0,3.8,78721
"2310 Manor Rd, Austin, TX 78722, USA",c8fef636363bfef6f1317eb2e46a7191224119b7,30.2848235,-97.71758559999999,Haymaker,1.0,4.2,78722
"1917 Manor Rd, Austin, TX 78722, USA",481d9d4e930ced6b81493046f56b17eb6147adbb,30.2838137,-97.72124009999999,Salty Sow,3.0,4.6,78722
"2201 Manor Rd, Austin, TX 78722, USA",7d10111b984312df90d9d490313855bfbca6c7de,30.2841367,-97.71892799999999,Mi Madre's Restaurant,2.0,4.2,78722
"2113 Manor Rd, Austin, TX 78722, USA",630cefe4a025c7fc3f2e613e89d5b90a09fcbdb9,30.283914,-97.7194878,Eastside Café,2.0,4.4,78722
"2406 Manor Rd, Austin, TX 78722, USA",bb4cc10a94b31dcf0946cc27df63610087e94902,30.2848504,-97.7167556,Dai Due,3.0,4.7,78722
"4005 W Parmer Ln, Austin, TX 78727, USA",53285606fdc38d2101f027e8d3c6289786565993,30.4250899,-97.71616929999999,Silver Grill Cafe,2.0,3.7,78727
"12709 N Mopac Expy, Austin, TX 78727, USA",23dff7b7220116ac9f7d60bf19b727ddcc01e211,30.423577,-97.7021219,Opal Divine's Marina,2.0,4.1,78727
"12221 Riata Trace Pkwy, Austin, TX 78727, USA",ce613408e88adedae6e885a72bf0b7a5d4eac20c,30.428659,-97.750265,Minh's Cafe,2.0,3.9,78727
"6001 W Parmer Ln #440, Austin, TX 78727, USA",5931bb90aea37299b60fb2e7d79f9f79314336a2,30.4415787,-97.74550649999999,Cajun Pizza Place,2.0,4.3,78727
"14735 Bratton Ln, Austin, TX 78728, USA",6436bf88fc44b712be3ef0fd5c38844c1b6ca8c1,30.4464333,-97.6858243,Garbo's,1.0,4.3,78728
"14310 N Ih 35, Austin, TX 78728, USA",d958ccadd7665b544cb6cabfa3ccff9ec68b3577,30.4338292,-97.6707529,IHOP,1.0,3.6,78728
"14611 MoPac Expy # 103, Austin, TX 78728, USA",b2b3077014d00f2e2cf6ca7be2ea0ca6ec1a10e9,30.4501272,-97.6947771,Ramos Restaurant III,1.0,4.4,78728
"14735 Bratton Ln, Austin, TX 78728, USA",4a6390f25341ab7f6eb7f6304cb131b342956d52,30.4460515,-97.68536300000001,Four Seasons Chinese Restaurant,2.0,3.8,78728
"1779 Wells Branch Pkwy #102, Austin, TX 78728, USA",098d9ba02db6f68a24d51bb7bb311df1a263536a,30.435234,-97.674585,Godavari,0.0,3.9,78728
"399 W Louis Henna Blvd c, Austin, TX 78728, USA",aaf953286b61f8c86e74870015b4374ed9b5173c,30.47901599999999,-97.678159,Pho Hoang Restaurant,2.0,4.4,78728
"1779 Wells Branch Pkwy # 108, Austin, TX 78728, USA",dcc677cc3b7fa592e0b970cdda07608e3014e4e5,30.4351992,-97.6743248,El Faro,1.0,4.6,78728
"13609 North I-35 Bldg 5, Austin, TX 78753, United States",0e7b390731a2e1f8a3737a8b5962c0c7af7532c9,30.421101,-97.67124489999999,Arby's,1.0,4.0,78753
"1601 W 38th St Ste. 1, Austin, TX 78731, USA",4c4b70b08ee54e6a51f51eba1bbd6f7b3b652f46,30.3086982,-97.75045550000002,Russell's Bistro,0.0,4.4,78731
"6203 N Capital of Texas Hwy, Austin, TX 78731, USA",7bb4ef3c571e0f971561ffab5035c2c386ac4976,30.36025,-97.78892499999999,Siena Restaurant,2.0,4.1,78731
"8012 Mesa Dr, Austin, TX 78731, USA",23fe6b89c62d082779304161532f883009ace1e9,30.3707292,-97.7585539,Mangia Pizza,2.0,4.0,78731
"3435 Greystone Dr, Austin, TX 78731, USA",bc3d6a1ea1b6673035729f18ee716fe9a64ebd49,30.3573882,-97.7485908,Austin Terrier,2.0,4.3,78731
"3407 Greystone Dr, Austin, TX 78731, USA",9d64be01b91f73c8eca5c26bea3a3bff79404ffb,30.3565863,-97.74750870000001,Chinatown,2.0,4.0,78731
"3616 Far West Blvd #113, Austin, TX 78731, USA",f15c5258488a4be4cf6fd3bdbc6a1076d712a2c2,30.35501,-97.755505,Saffron,2.0,4.3,78731
"3573 Far West Blvd, Austin, TX 78731, USA",3ee3217e5ecc71d2237fe53ddb05f544cae69e39,30.353284,-97.754926,Kneaded Pleasures Pizza Cafe,1.0,3.9,78731
"3407 Greystone Dr, Austin, TX 78731, USA",72576d5763e7b1e745bd0760089ebfe3551bed99,30.3565863,-97.74750870000001,Street Restaurant,2.0,4.5,78731
"5770 N Mopac Expy #500, Austin, TX 78731, USA",a7efc8afd52ffa869b07e44508f7ff0e3b7b871c,30.3392153,-97.75556619999999,ZuZu Handmade Mexican Food,2.0,4.1,78731
"205 N Commons Ford Rd #2, Austin, TX 78733, USA",c09ccde3e39b2be3a2c34c9e71e2cd8d90261833,30.332983,-97.88502199999999,Ronnie's Real Food Bistro,0.0,4.7,78733
"1803 Cuernavaca Dr N, Austin, TX 78733, USA",54a75b1d2869b6cb90a7c3ad1023baa53539885a,30.3406585,-97.86328979999999,M&H Music Cafe,0.0,5.0,78733
"suite C108, 900 RR 620 S, Austin, TX 78738, United States",80b11f42b1ed5019a2bc09894fd7390ab508f4d2,30.3554301,-97.9617128,Artisan Bistro,2.0,4.5,78738
"Austin, TX 78735, USA",9e9f323cc4ea022f344a4dac644b7683b30a9f71,30.2342837,-97.87640139999999,Jim's,2.0,4.2,78735
"7720 TX-71, Austin, TX 78735, USA",987448870b1321e83c201d092556ab3329af624a,30.2435375,-97.88276619999999,Jack Allen's Kitchen Oak Hill,2.0,4.6,78735
"9521 US-290 #100, Austin, TX 78737, USA",38ee230c09bfcc8149c70f2839e59a4bf2c93879,30.230309,-97.93404100000001,"Lox, Box & Barrel",1.0,4.5,78737
"13059 Four Star Blvd, Austin, TX 78737, USA",dfe5f97c74e8fe13adefebfeaea7552caf61227e,30.2044448,-97.98427810000001,Trudy's Four Star,2.0,3.7,78737
"12005 US-290, Austin, TX 78737, USA",62d69128ef439b5c4b1db54aa91c21987350d564,30.21068439999999,-97.96824749999999,Pieous,1.0,4.7,78737
"3107, 13614 TX-71, Austin, TX 78738, United States",e629ac785814f961f7aa34a91cf935870f4d363e,30.3087025,-97.9531119,The Emerald Restaurant,3.0,4.4,78738
"12800 Hill Country Blvd. Suite G-115, Bee Cave, TX 78738, United States",fcd18068ed57d0341f64162d14dd095ca23310ff,30.3093628,-97.94013939999999,Cafe Blue at Hill Country Galleria,2.0,4.1,78738
"14439 NW Military Hwy #100, San Antonio, TX 78231, USA",24cb3190d188c483fafb3b67a23bda1931783579,29.5741585,-98.5444847,Frederick's Bistro,3.0,4.2,78231
"4415 S IH 35 Frontage Rd, Austin, TX 78744, USA",11f5619d001395ccabd5c53f46b258e87a401b76,30.2109152,-97.753298,The Limestone Kitchen Restaurant & Lounge,0.0,3.2,78744
"7709 E Ben White Blvd, Austin, TX 78744, USA",2bfb6e102610f54aead3b89fb344fe69960edcda,30.217777,-97.68970499999999,Javi's Best Of Tex Mex,0.0,4.2,78744
"4140 Governors Row, Austin, TX 78744, USA",9751df9330a4122d18d5b499bfbd0feb349c5107,30.214778,-97.75044299999999,Onion Creek Grill,0.0,4.2,78744
"6315 S IH 35 Frontage Rd, Austin, TX 78744, USA",58bdc9142d686a4dd4baee079a8a6c3eae23e335,30.192935,-97.7674889,Applebee’s Grill + Bar,2.0,3.4,78744
"4612 Burleson Rd, Austin, TX 78744, USA",6753819608ad7b02b69c569944abe4e9878031b8,30.212973,-97.731309,Bella Donna Subs,0.0,4.6,78744
"5310 S Pleasant Valley Rd, Austin, TX 78744, USA",04ab93dc8810340d29f05039e461c7d7b620f601,30.1945888,-97.7451895,La Placita,0.0,4.2,78744
"8801 S IH 35 Frontage Rd, Austin, TX 78744, USA",9be0441992c4ce23a4fe4bea70bcf8f654d2d61c,30.1679107,-97.784059,IHOP,1.0,3.5,78744
"2406 S Hwy 183, Austin, TX 78744, USA",87654ea89e11fe689f1aba6d2d13e102fccf0520,30.2133028,-97.68382989999999,AGAZAJO'S,0.0,4.2,78744
"1931 E Ben White Blvd #300, Austin, TX 78741, USA",b9eb17dab1edbc2b1a046a224789b1330e44554c,30.2153724,-97.74480340000001,Asia,2.0,3.8,78741
"6422 US-183, Austin, TX 78744, USA",4fbfb8f90c70aca182c63e15881f564c2de8b97c,30.1648154,-97.69352470000001,SUBWAY®Restaurants,1.0,3.8,78744
"3100 US-183, Austin, TX 78744, USA",fc5feac4dd0e67af8f652595551cfe0a85f0b83c,30.2048857,-97.68375069999999,Taqueria Morelos,0.0,4.6,78744
"8801 S IH 35 Frontage Rd, Austin, TX 78744, USA",17522651dcf2bcf905d04244da94d5469ae6dfb8,30.1698683,-97.7835724,Don Dario's Cantina,0.0,4.1,78744
"9811 S IH 35 Frontage Rd, Austin, TX 78744, USA",b5083868e5c26cf81cf0374a08071553f76a343a,30.15813399999999,-97.789194,Chuck E. Cheese's,1.0,3.9,78744
"1805 E William Cannon Dr, Austin, TX 78744, USA",e39f4a7eedeaec15aea5b31c892fb71a19d82fc3,30.1884623,-97.7668509,Sonic Drive-In,1.0,3.5,78744
"5808 Burleson Rd, Austin, TX 78744, USA",6f2801ebf622bfe32cffd3c6d5cd5847291169f2,30.2079126,-97.7209307,El Mesón,1.0,4.0,78744
"7809 E Ben White Blvd, Austin, TX 78744, USA",f610733e6b060209be74d1684a627c9ea5536bae,30.21842029999999,-97.688064,Waffle House,1.0,3.9,78744
"2043 S Lamar Blvd, Austin, TX 78704, USA",dfd3648b54da195df2e26fc405b33a601fa1b8e9,30.2483008,-97.7693639,Olivia,3.0,3.9,78704
"701 S Capital of Texas Hwy, West Lake Hills, TX 78746, USA",7f90594d552069e51e3099c86a264f30b27e81d9,30.2910405,-97.82660539999999,P. Terry's Burger Stand,1.0,4.2,78746
"4301 W William Cannon Dr, Austin, TX 78749, USA",3033b648b855e91e4d07489239f15bbb3921fa20,30.2226219,-97.8413968,Kerbey Lane Cafe,1.0,4.3,78749
"5701 W Slaughter Ln D, Austin, TX 78749, USA",fb33090c1984bf02e8de1b2276a21bc94050a112,30.2000418,-97.86794669999999,North by Northwest Restaurant & Brewery - Slaughter,0.0,4.2,78749
"4404 W William Cannon Dr, Austin, TX 78749, USA",c148c2ac30d1d3defdf6447ed2860cca66370fb8,30.2238367,-97.8388578,Cypress Grill,2.0,4.5,78749
"6001 W William Cannon Dr # 301, Austin, TX 78749, USA",5cd3f438aef14347555c0c01037291d2f881d40a,30.2284462,-97.86329909999999,Hecho En Mexico,2.0,4.4,78749
"4301 W William Cannon Dr, Austin, TX 78749, USA",f14e5d754c47399635bfa56310d2eeeee33b5e27,30.2177657,-97.8415066,Chuy's,0.0,4.4,78749
"4625 W William Cannon Dr, Austin, TX 78749, USA",bcda2b1e288cc7be84b8f0c1a9a36afbca9b250d,30.2230705,-97.8427979,Flores Mexican Restaurant,0.0,4.2,78749
"6319 N Interstate 35, Austin, TX 78752, USA",22b99ae684340503005957bcbe1fcd94885fe4e6,30.325461,-97.704852,Pappadeaux Seafood Kitchen,3.0,4.4,78752
"2408 W Anderson Ln, Austin, TX 78757, USA",4928590da0a20a09b47edf7116d35003d349536a,30.3567169,-97.7312489,Bartlett's,2.0,4.3,78757
"2900 W Anderson Ln, Austin, TX 78757, USA",f46445912f2a168e895de12d5e9f04880664d36d,30.359566,-97.7356004,San Francisco Bakery & Café,2.0,4.4,78757
"8515 Burnet Rd, Austin, TX 78757, USA",dada3e3821879ff8badd7846a65ef8b7ed014e5f,30.367065,-97.727702,P. Terry's Burger Stand,0.0,4.4,78757
"2525 W Anderson Ln #130, Austin, TX 78757, USA",7146fd5cc7cc902e470f4ccec35bab914bc04bbd,30.3549646,-97.732935,McAlister's Deli,2.0,3.7,78757
"6801 Burnet Rd, Austin, TX 78757, USA",74d41446b8ee42daedb7269a22c2c0db2df5a9dc,30.343898,-97.7379892,The Frisco Shop,2.0,4.2,78757
"7525 Burnet Rd, Austin, TX 78757, USA",1c5762a85e4c5073a0b2796e411daa68481823ac,30.3511512,-97.7336,Top Notch Hamburgers,1.0,4.4,78757
"7714 Burnet Rd, Austin, TX 78757, USA",5ed7cbf2d5c1204c0bb6637ecdec7051fdc4946e,30.354444,-97.731836,The Factory - Cafe with a Soul in Wild Chix & Waffles,1.0,4.3,78757
